dialogue_id,source_key,target_key,y_sentiment,y_sentiment_name,t_cluster,audio_cluster,visual_cluster,fused_cluster,c_stratum,source_major,next_same_speaker
49,49_4,49_5,1,neutral,1,0,2,1,major=1|same=0,1,0
49,49_5,49_6,1,neutral,0,0,2,1,major=1|same=0,1,0
49,49_6,49_7,1,neutral,0,0,3,3,major=1|same=0,1,0
49,49_7,49_8,1,neutral,0,0,2,3,major=1|same=0,1,0
49,49_8,49_9,2,positive,0,0,2,1,major=1|same=1,1,1
49,49_9,49_10,1,neutral,3,0,2,1,major=1|same=1,1,1
49,49_10,49_11,2,positive,0,3,2,1,major=1|same=1,1,1
49,49_11,49_12,2,positive,0,1,3,3,major=1|same=0,1,0
49,49_12,49_13,1,neutral,0,0,1,1,major=1|same=0,1,0
49,49_13,49_14,2,positive,0,0,3,1,major=1|same=0,1,0
49,49_14,49_15,1,neutral,0,0,1,1,major=1|same=0,1,0
49,49_15,49_16,1,neutral,0,1,3,1,major=1|same=0,1,0
50,50_0,50_1,1,neutral,0,2,0,1,major=1|same=0,1,0
50,50_1,50_2,0,negative,0,3,0,1,major=1|same=0,1,0
50,50_2,50_3,1,neutral,0,2,2,1,major=0|same=0,0,0
51,51_0,51_1,2,positive,3,2,2,0,major=1|same=0,1,0
51,51_1,51_2,1,neutral,0,0,2,0,major=1|same=0,1,0
52,52_0,52_1,0,negative,0,3,3,1,major=1|same=0,1,0
52,52_1,52_2,1,neutral,0,0,2,1,major=1|same=0,1,0
52,52_2,52_3,0,negative,0,3,3,1,major=1|same=0,1,0
52,52_3,52_4,1,neutral,0,3,2,1,major=1|same=0,1,0
52,52_4,52_5,1,neutral,1,3,2,1,major=1|same=0,1,0
52,52_5,52_6,1,neutral,0,0,2,1,major=1|same=0,1,0
52,52_6,52_7,0,negative,0,0,2,1,major=1|same=0,1,0
52,52_7,52_8,0,negative,0,2,2,3,major=1|same=0,1,0
52,52_8,52_9,1,neutral,0,3,2,1,major=1|same=0,1,0
52,52_9,52_10,0,negative,1,0,2,1,major=1|same=0,1,0
52,52_10,52_11,0,negative,0,1,3,2,major=1|same=1,1,1
53,53_0,53_1,1,neutral,0,0,3,1,major=1|same=0,1,0
53,53_1,53_2,2,positive,0,1,1,3,major=1|same=0,1,0
53,53_2,53_3,2,positive,0,0,3,1,major=1|same=0,1,0
53,53_3,53_4,2,positive,0,1,1,3,major=1|same=0,1,0
53,53_4,53_5,1,neutral,0,3,1,1,major=1|same=0,1,0
53,53_5,53_6,0,negative,0,2,3,3,major=1|same=0,1,0
53,53_6,53_7,0,negative,0,3,2,1,major=1|same=0,1,0
53,53_7,53_8,2,positive,0,2,3,3,major=1|same=0,1,0
53,53_8,53_9,2,positive,0,1,2,3,major=1|same=1,1,1
53,53_9,53_10,1,neutral,0,1,3,3,major=1|same=1,1,1
53,53_10,53_11,2,positive,0,0,3,1,major=1|same=0,1,0
53,53_11,53_12,2,positive,0,0,2,1,major=1|same=0,1,0
54,54_0,54_1,1,neutral,0,3,1,0,major=0|same=0,0,0
54,54_1,54_2,1,neutral,0,1,3,3,major=1|same=0,1,0
54,54_2,54_3,0,negative,0,1,1,2,major=0|same=0,0,0
54,54_3,54_4,1,neutral,0,3,1,0,major=1|same=0,1,0
54,54_4,54_5,0,negative,0,3,1,0,major=0|same=0,0,0
54,54_5,54_6,1,neutral,0,1,1,0,major=1|same=0,1,0
54,54_6,54_7,0,negative,0,0,0,3,major=1|same=0,1,0
54,54_7,54_8,1,neutral,0,3,3,3,major=1|same=0,1,0
54,54_8,54_9,1,neutral,0,1,3,3,major=1|same=0,1,0
54,54_9,54_10,0,negative,1,1,1,2,major=0|same=0,0,0
54,54_10,54_11,0,negative,0,1,3,1,major=1|same=0,1,0
55,55_0,55_1,1,neutral,0,2,1,1,major=1|same=1,1,1
55,55_1,55_2,2,positive,0,0,1,1,major=1|same=0,1,0
56,56_0,56_1,1,neutral,0,3,3,3,major=1|same=0,1,0
56,56_1,56_2,2,positive,1,1,0,2,major=1|same=0,1,0
56,56_2,56_3,1,neutral,1,2,3,1,major=1|same=0,1,0
56,56_3,56_4,0,negative,0,2,3,1,major=1|same=0,1,0
56,56_4,56_5,2,positive,1,2,3,2,major=1|same=0,1,0
56,56_5,56_6,1,neutral,0,3,3,2,major=1|same=0,1,0
56,56_6,56_7,2,positive,0,2,3,2,major=1|same=0,1,0
56,56_7,56_8,2,positive,1,2,3,2,major=1|same=0,1,0
56,56_8,56_9,1,neutral,1,2,3,2,major=1|same=0,1,0
56,56_9,56_10,2,positive,0,2,3,2,major=1|same=0,1,0
56,56_10,56_11,2,positive,0,2,3,2,major=1|same=0,1,0
57,57_0,57_1,2,positive,0,2,0,0,major=1|same=0,1,0
57,57_1,57_2,2,positive,0,1,0,1,major=1|same=0,1,0
57,57_2,57_3,1,neutral,0,0,0,1,major=1|same=0,1,0
57,57_3,57_4,2,positive,0,2,0,1,major=1|same=0,1,0
57,57_4,57_5,0,negative,0,2,0,2,major=1|same=1,1,1
58,58_0,58_1,2,positive,3,0,3,2,major=1|same=0,1,0
58,58_1,58_2,2,positive,3,3,3,2,major=1|same=0,1,0
58,58_2,58_3,2,positive,0,3,2,0,major=1|same=0,1,0
58,58_3,58_4,1,neutral,0,0,2,2,major=1|same=0,1,0
58,58_4,58_5,1,neutral,0,3,2,1,major=1|same=0,1,0
58,58_5,58_6,1,neutral,0,1,2,2,major=1|same=0,1,0
58,58_6,58_7,2,positive,0,2,2,1,major=1|same=1,1,1
58,58_7,58_8,2,positive,0,2,2,1,major=1|same=1,1,1
58,58_8,58_9,0,negative,0,0,2,1,major=1|same=1,1,1
58,58_9,58_10,0,negative,0,3,2,1,major=1|same=1,1,1
58,58_10,58_11,1,neutral,0,3,2,1,major=1|same=0,1,0
58,58_11,58_12,2,positive,0,1,2,1,major=1|same=0,1,0
58,58_12,58_13,2,positive,0,2,2,1,major=1|same=0,1,0
58,58_13,58_14,1,neutral,1,0,1,0,major=1|same=0,1,0
58,58_14,58_15,1,neutral,0,0,3,1,major=1|same=0,1,0
58,58_15,58_16,0,negative,0,3,2,1,major=1|same=0,1,0
59,59_0,59_1,1,neutral,0,0,2,2,major=1|same=0,1,0
59,59_1,59_2,0,negative,0,1,2,2,major=1|same=1,1,1
60,60_0,60_1,1,neutral,1,2,1,3,major=1|same=0,1,0
60,60_1,60_2,2,positive,0,2,1,1,major=0|same=0,0,0
60,60_2,60_3,2,positive,0,2,1,2,major=1|same=1,1,1
60,60_3,60_4,0,negative,0,2,1,2,major=1|same=1,1,1
60,60_4,60_5,0,negative,0,3,1,2,major=1|same=0,1,0
60,60_5,60_6,0,negative,1,3,1,1,major=0|same=0,0,0
61,61_0,61_1,0,negative,0,2,1,0,major=0|same=0,0,0
61,61_1,61_2,2,positive,0,0,3,1,major=1|same=1,1,1
62,62_0,62_1,0,negative,0,2,1,0,major=0|same=0,0,0
63,63_0,63_1,1,neutral,3,0,0,3,major=1|same=0,1,0
64,64_0,64_1,1,neutral,0,3,3,3,major=1|same=0,1,0
64,64_1,64_2,0,negative,0,1,3,1,major=1|same=0,1,0
64,64_2,64_3,0,negative,0,3,3,1,major=1|same=0,1,0
64,64_3,64_4,0,negative,0,3,3,1,major=1|same=0,1,0
64,64_4,64_5,1,neutral,0,1,3,1,major=1|same=0,1,0
64,64_5,64_6,1,neutral,0,0,3,1,major=1|same=0,1,0
64,64_6,64_7,1,neutral,2,2,1,0,major=1|same=0,1,0
64,64_7,64_8,1,neutral,0,1,2,1,major=0|same=0,0,0
64,64_8,64_9,1,neutral,0,1,2,0,major=1|same=0,1,0
64,64_9,64_10,1,neutral,0,3,2,1,major=0|same=0,0,0
64,64_10,64_11,1,neutral,0,2,3,1,major=1|same=1,1,1
64,64_11,64_12,0,negative,1,0,3,1,major=1|same=1,1,1
64,64_12,64_13,1,neutral,0,3,3,1,major=1|same=0,1,0
64,64_13,64_14,0,negative,0,3,2,1,major=0|same=0,0,0
64,64_14,64_15,1,neutral,0,0,2,1,major=1|same=0,1,0
64,64_15,64_16,1,neutral,0,3,2,1,major=0|same=0,0,0
65,65_0,65_1,1,neutral,0,2,3,1,major=1|same=0,1,0
65,65_1,65_2,1,neutral,0,0,1,3,major=1|same=0,1,0
65,65_2,65_3,0,negative,0,2,2,1,major=1|same=0,1,0
65,65_3,65_4,0,negative,0,1,3,3,major=1|same=0,1,0
65,65_4,65_5,1,neutral,0,2,2,1,major=1|same=0,1,0
65,65_5,65_6,0,negative,0,0,2,1,major=1|same=0,1,0
65,65_6,65_7,1,neutral,1,2,3,1,major=1|same=0,1,0
65,65_7,65_8,1,neutral,0,2,3,3,major=1|same=0,1,0
65,65_8,65_9,0,negative,0,0,3,3,major=1|same=0,1,0
65,65_9,65_10,0,negative,1,2,3,1,major=1|same=0,1,0
66,66_0,66_1,2,positive,0,2,0,3,major=0|same=1,0,1
66,66_1,66_2,2,positive,0,2,0,3,major=0|same=0,0,0
66,66_2,66_3,1,neutral,1,2,0,3,major=1|same=0,1,0
66,66_3,66_4,2,positive,0,0,0,2,major=0|same=0,0,0
67,67_0,67_1,1,neutral,0,2,0,2,major=1|same=0,1,0
67,67_1,67_2,1,neutral,0,3,0,3,major=1|same=0,1,0
67,67_2,67_3,2,positive,0,1,3,1,major=0|same=0,0,0
68,68_0,68_1,0,negative,0,0,1,0,major=1|same=0,1,0
68,68_1,68_2,1,neutral,0,0,1,0,major=1|same=1,1,1
68,68_2,68_3,0,negative,1,3,1,2,major=1|same=0,1,0
68,68_3,68_4,1,neutral,0,3,3,3,major=1|same=0,1,0
68,68_4,68_5,0,negative,0,3,2,2,major=1|same=0,1,0
68,68_5,68_6,1,neutral,0,0,3,3,major=1|same=0,1,0
68,68_6,68_7,2,positive,0,2,1,2,major=1|same=0,1,0
68,68_7,68_8,1,neutral,0,3,1,0,major=1|same=0,1,0
68,68_8,68_9,2,positive,0,1,1,0,major=1|same=0,1,0
68,68_9,68_10,1,neutral,0,2,1,2,major=1|same=0,1,0
68,68_10,68_11,0,negative,0,0,3,2,major=1|same=0,1,0
68,68_11,68_12,2,positive,0,0,3,2,major=1|same=0,1,0
68,68_12,68_13,2,positive,0,2,1,2,major=1|same=0,1,0
68,68_13,68_14,1,neutral,0,0,2,2,major=1|same=0,1,0
69,69_0,69_1,0,negative,0,3,3,2,major=1|same=1,1,1
69,69_1,69_2,1,neutral,0,3,3,2,major=1|same=1,1,1
69,69_2,69_3,1,neutral,0,1,3,2,major=1|same=1,1,1
69,69_3,69_4,1,neutral,0,2,0,2,major=1|same=1,1,1
69,69_4,69_5,2,positive,0,3,0,2,major=1|same=1,1,1
70,70_0,70_1,1,neutral,0,3,2,3,major=1|same=0,1,0
70,70_1,70_2,1,neutral,0,3,2,1,major=0|same=0,0,0
70,70_2,70_3,1,neutral,0,3,2,1,major=1|same=0,1,0
70,70_3,70_4,1,neutral,0,0,2,1,major=0|same=0,0,0
70,70_4,70_5,1,neutral,0,2,2,1,major=1|same=0,1,0
70,70_5,70_6,1,neutral,0,2,3,1,major=1|same=0,1,0
70,70_6,70_7,1,neutral,0,2,3,3,major=0|same=0,0,0
70,70_7,70_8,0,negative,0,0,3,3,major=1|same=0,1,0
70,70_8,70_9,0,negative,0,3,2,1,major=1|same=0,1,0
70,70_9,70_10,0,negative,0,0,3,1,major=1|same=0,1,0
70,70_10,70_11,0,negative,0,2,2,1,major=1|same=1,1,1
70,70_11,70_12,0,negative,0,3,2,1,major=1|same=1,1,1
70,70_12,70_13,0,negative,0,0,2,1,major=1|same=1,1,1
70,70_13,70_14,0,negative,0,2,2,3,major=1|same=1,1,1
70,70_14,70_15,0,negative,0,1,2,1,major=1|same=1,1,1
70,70_15,70_16,0,negative,0,2,2,1,major=1|same=1,1,1
70,70_16,70_17,2,positive,0,0,2,1,major=1|same=0,1,0
70,70_17,70_18,1,neutral,0,1,2,1,major=0|same=0,0,0
70,70_18,70_19,1,neutral,0,2,1,3,major=0|same=0,0,0
70,70_19,70_20,1,neutral,0,1,3,2,major=1|same=0,1,0
70,70_20,70_21,1,neutral,0,1,3,3,major=0|same=0,0,0
70,70_21,70_22,2,positive,0,2,3,1,major=1|same=0,1,0
71,71_0,71_1,1,neutral,0,3,1,0,major=1|same=0,1,0
71,71_1,71_2,2,positive,0,2,2,1,major=0|same=0,0,0
71,71_2,71_3,2,positive,0,3,2,1,major=1|same=0,1,0
71,71_3,71_4,2,positive,0,3,2,1,major=0|same=0,0,0
71,71_4,71_5,2,positive,0,3,2,1,major=0|same=0,0,0
71,71_5,71_6,2,positive,0,3,2,1,major=1|same=1,1,1
71,71_6,71_7,1,neutral,3,3,2,1,major=1|same=1,1,1
71,71_7,71_8,1,neutral,0,2,2,1,major=1|same=1,1,1
71,71_8,71_9,1,neutral,0,1,2,1,major=1|same=1,1,1
71,71_9,71_10,1,neutral,0,1,3,1,major=1|same=1,1,1
71,71_10,71_11,1,neutral,0,2,0,2,major=1|same=1,1,1
71,71_11,71_12,2,positive,0,2,2,1,major=1|same=1,1,1
71,71_12,71_13,0,negative,0,1,0,2,major=1|same=1,1,1
72,72_0,72_1,2,positive,0,2,0,2,major=0|same=0,0,0
72,72_1,72_2,0,negative,2,2,0,2,major=1|same=1,1,1
72,72_2,72_3,0,negative,2,2,0,2,major=1|same=1,1,1
72,72_3,72_4,0,negative,0,2,0,2,major=1|same=1,1,1
72,72_4,72_5,0,negative,0,0,0,2,major=1|same=1,1,1
72,72_5,72_6,0,negative,0,3,3,2,major=1|same=1,1,1
72,72_6,72_7,0,negative,0,2,3,2,major=1|same=1,1,1
72,72_7,72_8,0,negative,1,2,3,2,major=1|same=1,1,1
72,72_8,72_9,0,negative,1,3,3,2,major=1|same=1,1,1
72,72_9,72_10,0,negative,0,0,3,2,major=1|same=1,1,1
72,72_10,72_11,0,negative,0,2,0,2,major=1|same=1,1,1
72,72_11,72_12,1,neutral,0,0,0,2,major=1|same=0,1,0
72,72_12,72_13,0,negative,0,0,3,2,major=1|same=0,1,0
72,72_13,72_14,1,neutral,0,3,3,2,major=1|same=0,1,0
72,72_14,72_15,1,neutral,0,3,0,3,major=0|same=0,0,0
72,72_15,72_16,2,positive,0,2,2,2,major=1|same=0,1,0
73,73_0,73_1,1,neutral,0,0,3,3,major=1|same=0,1,0
73,73_1,73_2,0,negative,0,0,3,3,major=1|same=0,1,0
73,73_2,73_3,1,neutral,0,3,3,3,major=1|same=0,1,0
73,73_3,73_4,1,neutral,0,3,3,3,major=0|same=0,0,0
73,73_4,73_5,1,neutral,0,0,3,2,major=1|same=0,1,0
73,73_5,73_6,1,neutral,2,1,3,3,major=0|same=0,0,0
73,73_6,73_7,2,positive,0,2,1,2,major=1|same=1,1,1
73,73_7,73_8,0,negative,1,1,3,1,major=1|same=0,1,0
73,73_8,73_9,1,neutral,0,2,3,3,major=1|same=0,1,0
73,73_9,73_10,0,negative,0,2,2,3,major=1|same=0,1,0
74,74_0,74_1,1,neutral,0,2,1,1,major=1|same=0,1,0
74,74_1,74_2,1,neutral,0,3,1,1,major=1|same=0,1,0
74,74_2,74_3,1,neutral,1,3,2,1,major=1|same=0,1,0
74,74_3,74_4,1,neutral,0,1,3,3,major=1|same=0,1,0
75,75_0,75_1,1,neutral,0,0,1,1,major=1|same=0,1,0
75,75_1,75_2,1,neutral,0,2,1,2,major=0|same=0,0,0
75,75_2,75_3,1,neutral,0,2,2,2,major=1|same=1,1,1
75,75_3,75_4,0,negative,0,0,3,3,major=1|same=1,1,1
75,75_4,75_5,1,neutral,0,2,3,3,major=1|same=1,1,1
76,76_0,76_1,1,neutral,0,0,1,0,major=1|same=0,1,0
76,76_1,76_2,1,neutral,0,2,3,1,major=1|same=0,1,0
76,76_2,76_3,1,neutral,0,2,3,0,major=1|same=0,1,0
76,76_3,76_4,1,neutral,0,2,3,0,major=1|same=0,1,0
76,76_4,76_5,1,neutral,0,0,3,0,major=1|same=0,1,0
76,76_5,76_6,1,neutral,0,2,3,2,major=1|same=0,1,0
76,76_6,76_7,1,neutral,0,3,3,1,major=1|same=0,1,0
76,76_7,76_8,2,positive,0,1,3,1,major=1|same=1,1,1
76,76_8,76_9,1,neutral,0,2,3,3,major=1|same=0,1,0
76,76_9,76_10,1,neutral,0,2,3,1,major=1|same=0,1,0
76,76_10,76_11,1,neutral,0,2,3,1,major=1|same=0,1,0
76,76_11,76_12,1,neutral,0,3,3,1,major=1|same=0,1,0
76,76_12,76_13,1,neutral,0,3,3,1,major=1|same=0,1,0
76,76_13,76_14,1,neutral,0,3,0,1,major=1|same=0,1,0
76,76_14,76_15,1,neutral,0,0,1,3,major=1|same=0,1,0
76,76_15,76_16,2,positive,0,1,3,1,major=1|same=0,1,0
76,76_16,76_17,1,neutral,0,1,1,3,major=1|same=0,1,0
76,76_17,76_18,2,positive,0,2,3,3,major=1|same=0,1,0
77,77_0,77_1,1,neutral,0,2,1,3,major=1|same=0,1,0
77,77_1,77_2,0,negative,0,3,0,2,major=1|same=0,1,0
77,77_2,77_3,0,negative,0,1,0,2,major=1|same=0,1,0
77,77_3,77_4,0,negative,1,2,0,2,major=1|same=0,1,0
78,78_0,78_1,1,neutral,0,2,3,2,major=1|same=0,1,0
78,78_1,78_2,1,neutral,0,3,3,1,major=1|same=0,1,0
78,78_2,78_3,1,neutral,0,1,3,2,major=1|same=0,1,0
78,78_3,78_4,1,neutral,0,0,2,2,major=1|same=0,1,0
78,78_4,78_5,1,neutral,0,2,2,2,major=1|same=0,1,0
78,78_5,78_6,1,neutral,0,3,3,2,major=1|same=0,1,0
78,78_6,78_7,2,positive,0,3,2,1,major=1|same=1,1,1
78,78_7,78_8,2,positive,0,3,2,1,major=1|same=0,1,0
78,78_8,78_9,2,positive,0,0,3,1,major=1|same=0,1,0
79,79_0,79_1,1,neutral,0,0,3,1,major=1|same=0,1,0
80,80_0,80_1,0,negative,0,0,1,1,major=1|same=0,1,0
80,80_1,80_2,0,negative,0,0,0,3,major=1|same=0,1,0
80,80_2,80_3,0,negative,0,0,3,1,major=1|same=0,1,0
80,80_3,80_4,0,negative,0,3,3,3,major=1|same=0,1,0
80,80_4,80_5,1,neutral,0,0,3,3,major=1|same=0,1,0
80,80_5,80_6,1,neutral,0,3,3,1,major=1|same=0,1,0
80,80_6,80_7,0,negative,0,2,3,1,major=1|same=0,1,0
80,80_7,80_8,1,neutral,0,0,3,1,major=1|same=0,1,0
80,80_8,80_9,1,neutral,0,1,3,3,major=1|same=1,1,1
81,81_0,81_1,1,neutral,0,3,1,0,major=1|same=0,1,0
83,83_0,83_1,1,neutral,1,1,1,0,major=1|same=0,1,0
83,83_1,83_2,1,neutral,0,0,2,2,major=1|same=0,1,0
83,83_2,83_3,1,neutral,0,1,3,0,major=1|same=0,1,0
83,83_3,83_4,2,positive,0,1,0,3,major=1|same=0,1,0
83,83_4,83_5,0,negative,0,1,1,0,major=0|same=0,0,0
83,83_5,83_6,0,negative,0,2,1,0,major=1|same=0,1,0
83,83_6,83_7,0,negative,0,0,3,1,major=1|same=0,1,0
83,83_7,83_8,1,neutral,0,3,3,1,major=1|same=0,1,0
83,83_8,83_9,0,negative,0,2,3,1,major=1|same=0,1,0
83,83_9,83_10,0,negative,0,2,3,1,major=1|same=0,1,0
84,84_0,84_1,0,negative,0,3,3,1,major=1|same=0,1,0
84,84_1,84_2,0,negative,0,0,2,2,major=1|same=1,1,1
85,85_0,85_1,0,negative,1,3,3,1,major=1|same=0,1,0
85,85_1,85_2,0,negative,0,3,3,3,major=1|same=0,1,0
85,85_2,85_3,0,negative,0,2,3,1,major=1|same=1,1,1
85,85_3,85_4,0,negative,0,3,3,1,major=1|same=1,1,1
85,85_4,85_5,0,negative,0,0,3,2,major=1|same=1,1,1
86,86_0,86_1,1,neutral,1,1,3,1,major=1|same=1,1,1
86,86_1,86_2,1,neutral,1,3,3,1,major=1|same=1,1,1
86,86_2,86_3,1,neutral,0,1,3,1,major=1|same=1,1,1
86,86_3,86_4,1,neutral,0,3,3,1,major=1|same=1,1,1
86,86_4,86_5,0,negative,0,2,3,3,major=1|same=0,1,0
86,86_5,86_6,2,positive,1,3,3,0,major=1|same=0,1,0
86,86_6,86_7,0,negative,1,3,2,2,major=1|same=0,1,0
87,87_0,87_1,1,neutral,0,3,1,1,major=1|same=0,1,0
88,88_0,88_1,2,positive,0,3,0,3,major=0|same=0,0,0
88,88_1,88_2,0,negative,1,0,3,3,major=1|same=0,1,0
88,88_2,88_3,0,negative,0,0,3,1,major=1|same=0,1,0
88,88_3,88_4,1,neutral,0,1,3,3,major=0|same=0,0,0
88,88_4,88_5,1,neutral,0,2,0,1,major=0|same=1,0,1
88,88_5,88_6,0,negative,0,3,0,1,major=0|same=0,0,0
88,88_6,88_7,1,neutral,1,2,0,2,major=1|same=0,1,0
88,88_7,88_8,0,negative,0,0,0,2,major=0|same=0,0,0
88,88_8,88_9,2,positive,0,3,2,1,major=1|same=0,1,0
88,88_9,88_10,1,neutral,0,3,2,1,major=1|same=0,1,0
88,88_10,88_11,2,positive,0,0,0,1,major=0|same=0,0,0
88,88_11,88_12,2,positive,0,0,2,1,major=1|same=0,1,0
88,88_12,88_13,1,neutral,0,1,2,3,major=1|same=0,1,0
89,89_0,89_1,1,neutral,0,2,0,3,major=0|same=1,0,1
89,89_1,89_2,2,positive,0,0,0,1,major=0|same=0,0,0
90,90_0,90_1,0,negative,1,2,1,1,major=1|same=0,1,0
90,90_1,90_2,0,negative,0,0,2,1,major=1|same=0,1,0
90,90_2,90_3,0,negative,0,3,1,3,major=1|same=0,1,0
90,90_3,90_4,0,negative,0,3,2,1,major=1|same=0,1,0
90,90_4,90_5,0,negative,0,1,3,3,major=1|same=0,1,0
92,92_0,92_1,1,neutral,0,1,3,2,major=1|same=1,1,1
92,92_1,92_2,1,neutral,0,3,3,1,major=1|same=1,1,1
92,92_2,92_3,2,positive,0,3,3,2,major=1|same=0,1,0
92,92_3,92_4,2,positive,0,2,3,3,major=1|same=0,1,0
92,92_4,92_5,0,negative,0,1,3,3,major=1|same=0,1,0
93,93_0,93_1,0,negative,0,0,3,3,major=1|same=0,1,0
93,93_1,93_2,1,neutral,0,3,3,1,major=1|same=0,1,0
93,93_2,93_3,1,neutral,0,3,1,0,major=1|same=0,1,0
93,93_3,93_4,1,neutral,0,3,2,1,major=0|same=0,0,0
93,93_4,93_8,1,neutral,0,2,3,1,major=1|same=1,1,1
93,93_8,93_9,1,neutral,0,2,3,1,major=1|same=1,1,1
93,93_9,93_10,1,neutral,0,2,3,1,major=1|same=0,1,0
93,93_10,93_11,1,neutral,0,1,0,3,major=1|same=0,1,0
93,93_11,93_12,0,negative,0,1,2,1,major=0|same=0,0,0
93,93_12,93_13,1,neutral,0,2,3,1,major=1|same=0,1,0
93,93_13,93_14,1,neutral,0,2,3,1,major=1|same=0,1,0
93,93_14,93_15,1,neutral,0,2,3,1,major=1|same=0,1,0
94,94_0,94_1,1,neutral,0,2,3,1,major=0|same=0,0,0
94,94_1,94_2,1,neutral,0,2,3,1,major=1|same=0,1,0
95,95_0,95_1,2,positive,1,3,1,1,major=1|same=0,1,0
95,95_1,95_2,2,positive,0,1,1,2,major=0|same=0,0,0
95,95_2,95_3,1,neutral,0,1,0,3,major=1|same=0,1,0
95,95_3,95_4,0,negative,0,3,1,2,major=1|same=0,1,0
95,95_4,95_5,0,negative,1,2,2,3,major=1|same=0,1,0
95,95_5,95_6,1,neutral,0,3,1,2,major=1|same=1,1,1
95,95_6,95_7,2,positive,0,3,1,2,major=1|same=1,1,1
95,95_7,95_8,2,positive,0,3,1,1,major=1|same=1,1,1
95,95_8,95_9,0,negative,0,0,1,1,major=1|same=0,1,0
95,95_9,95_10,1,neutral,0,0,2,1,major=1|same=0,1,0
95,95_10,95_11,2,positive,0,2,1,1,major=1|same=1,1,1
95,95_11,95_12,2,positive,0,2,1,1,major=1|same=1,1,1
95,95_12,95_13,2,positive,0,1,0,3,major=1|same=1,1,1
95,95_13,95_14,2,positive,0,0,1,1,major=1|same=0,1,0
95,95_14,95_15,2,positive,0,0,3,1,major=0|same=0,0,0
95,95_15,95_16,1,neutral,3,3,3,3,major=1|same=0,1,0
95,95_16,95_17,0,negative,0,3,2,1,major=0|same=1,0,1
95,95_17,95_18,1,neutral,0,3,2,1,major=0|same=1,0,1
95,95_18,95_19,2,positive,0,3,2,3,major=0|same=0,0,0
96,96_0,96_1,1,neutral,0,3,1,2,major=1|same=0,1,0
96,96_1,96_2,2,positive,0,2,1,3,major=1|same=0,1,0
96,96_2,96_3,0,negative,0,3,1,1,major=1|same=0,1,0
96,96_3,96_4,2,positive,0,0,2,2,major=1|same=0,1,0
96,96_4,96_5,1,neutral,0,0,1,0,major=1|same=0,1,0
96,96_5,96_6,0,negative,0,3,3,3,major=1|same=0,1,0
96,96_6,96_7,0,negative,0,0,0,3,major=1|same=0,1,0
96,96_7,96_8,1,neutral,0,0,3,3,major=1|same=0,1,0
96,96_8,96_9,0,negative,0,1,0,1,major=1|same=0,1,0
96,96_9,96_10,1,neutral,0,0,0,1,major=1|same=0,1,0
96,96_10,96_11,1,neutral,0,1,3,1,major=1|same=1,1,1
96,96_11,96_12,2,positive,0,3,2,1,major=1|same=0,1,0
96,96_12,96_13,1,neutral,0,3,2,0,major=1|same=0,1,0
96,96_13,96_14,0,negative,0,3,2,0,major=1|same=0,1,0
96,96_14,96_15,1,neutral,0,3,3,0,major=1|same=0,1,0
96,96_15,96_16,1,neutral,1,2,3,0,major=1|same=1,1,1
96,96_16,96_17,1,neutral,0,3,3,0,major=1|same=1,1,1
96,96_17,96_18,1,neutral,0,0,3,1,major=1|same=1,1,1
96,96_18,96_19,1,neutral,0,3,3,1,major=1|same=0,1,0
96,96_19,96_20,1,neutral,0,2,3,0,major=1|same=1,1,1
97,97_0,97_1,2,positive,1,1,2,2,major=1|same=0,1,0
97,97_1,97_2,1,neutral,0,1,2,2,major=1|same=0,1,0
97,97_2,97_3,1,neutral,1,3,2,2,major=1|same=0,1,0
97,97_3,97_4,1,neutral,1,1,2,2,major=1|same=1,1,1
97,97_4,97_5,1,neutral,0,3,2,2,major=1|same=1,1,1
97,97_5,97_6,1,neutral,1,3,0,3,major=1|same=0,1,0
97,97_6,97_7,1,neutral,0,1,0,2,major=1|same=1,1,1
97,97_7,97_8,0,negative,0,1,2,2,major=1|same=1,1,1
97,97_8,97_9,1,neutral,0,1,2,2,major=1|same=1,1,1
97,97_9,97_10,1,neutral,0,3,2,2,major=1|same=1,1,1
97,97_10,97_11,2,positive,0,2,3,3,major=1|same=1,1,1
98,98_0,98_1,0,negative,0,1,0,3,major=1|same=0,1,0
98,98_1,98_2,2,positive,1,0,3,1,major=1|same=0,1,0
98,98_2,98_3,0,negative,0,1,0,3,major=1|same=0,1,0
98,98_3,98_4,0,negative,0,1,3,2,major=1|same=1,1,1
98,98_4,98_5,0,negative,0,0,3,2,major=1|same=1,1,1
98,98_5,98_6,0,negative,0,0,3,1,major=1|same=1,1,1
98,98_6,98_7,0,negative,0,3,3,3,major=1|same=1,1,1
98,98_7,98_8,0,negative,0,1,3,3,major=1|same=1,1,1
98,98_8,98_9,1,neutral,0,0,3,1,major=1|same=1,1,1
98,98_9,98_10,1,neutral,0,2,3,3,major=1|same=0,1,0
98,98_10,98_11,1,neutral,0,3,1,3,major=1|same=1,1,1
99,99_0,99_1,1,neutral,0,3,0,2,major=1|same=0,1,0
99,99_1,99_2,1,neutral,0,2,0,3,major=1|same=0,1,0
99,99_2,99_3,1,neutral,0,2,0,2,major=1|same=0,1,0
99,99_3,99_4,1,neutral,0,2,0,2,major=1|same=0,1,0
99,99_4,99_5,1,neutral,0,2,0,3,major=1|same=0,1,0
99,99_5,99_6,1,neutral,1,1,0,2,major=1|same=0,1,0
