dialogue_id,source_key,target_key,y_sentiment,y_sentiment_name,c_stratum,source_major,next_same_speaker,text_svd_00,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20,text_svd_21,text_svd_22,text_svd_23,text_svd_24,text_svd_25,text_svd_26,text_svd_27,text_svd_28,text_svd_29,text_svd_30,text_svd_31,audio_pca_00,audio_pca_01,audio_pca_02,audio_pca_03,audio_pca_04,audio_pca_05,audio_pca_06,audio_pca_07,audio_pca_08,audio_pca_09,audio_pca_10,audio_pca_11,audio_pca_12,audio_pca_13,audio_pca_14,audio_pca_15,visual_pca_00,visual_pca_01,visual_pca_02,visual_pca_03,visual_pca_04,visual_pca_05,visual_pca_06,visual_pca_07,visual_pca_08,visual_pca_09,visual_pca_10,visual_pca_11,visual_pca_12,visual_pca_13,visual_pca_14,visual_pca_15,visual_pca_16,visual_pca_17,visual_pca_18,visual_pca_19,visual_pca_20,visual_pca_21,visual_pca_22,visual_pca_23,visual_pca_24,visual_pca_25,visual_pca_26,visual_pca_27,visual_pca_28,visual_pca_29,visual_pca_30,visual_pca_31
173,173_1,173_2,1,neutral,major=1|same=1,1,1,1.2468624,-0.50185114,0.45046544,5.5028076,-5.0490084,5.2482057,0.55709738,-0.0037683051,-0.0089640394,0.0098901801,-0.29051232,0.52196264,-0.42307341,-0.0070277811,0.06864953,0.039460275,-0.040963694,0.033125807,-0.14994161,-0.027781922,0.072556451,0.15370394,0.07184954,-0.2818262,-0.075065285,-0.42144683,0.033006106,0.26712891,-0.016312867,0.23234567,0.12255642,-0.077369809,1.3062046,0.26448119,-1.829935,0.70625824,-1.8247977,0.85341549,-1.7270918,0.3973884,0.11067758,-0.88959301,0.26377642,-2.5844207,-1.4365481,-0.6924395,0.66776896,-0.64493924,-0.48862618,-0.74048626,-0.45049307,-0.70814723,1.7475663,0.95271671,-0.2385561,0.35574028,0.73272306,0.9201498,-1.2603786,0.77965581,-0.51267213,-0.74075204,-1.9586394,-0.6309092,-0.52562249,3.0005355,1.0910258,2.4326117,0.55891454,-0.52809507,-0.58988971,-0.91678518,-1.7127993,0.49858761,1.3261899,1.4771169,-1.5203319,2.667686,-1.7230877,0.26674604
173,173_2,173_3,1,neutral,major=1|same=1,1,1,-0.33127987,-0.094687901,0.038100336,1.2298226,-1.2993413,1.4776658,0.20950006,-0.052470092,-0.0271523,-0.026663369,0.030967627,-0.032067508,-0.12089355,-0.075614199,0.013807859,0.17931868,-0.11180979,0.074134454,-0.093536198,0.020306161,-0.046512403,-0.12665007,-0.035643745,-0.27242696,-0.34268063,-0.22865897,0.18284686,-0.18780629,-0.48132512,0.14545576,-0.44375047,-0.12478172,-1.1731805,-2.8198411,0.16412427,-0.045328394,-0.072174937,-0.44259337,1.4519125,-0.26321161,-1.0621048,3.7352159,0.64763814,-0.1594477,-0.9199211,-0.40210164,1.7357237,0.56816536,0.14982732,-0.35310876,-0.42211828,-0.078169256,1.3669991,0.15025036,0.13896757,0.34746239,0.50235146,0.95586848,-0.76305866,0.91257238,-0.32660201,0.36696693,-1.8256036,-0.87925494,-1.0859004,3.132282,-0.60356635,2.017349,-0.45383647,-0.11512068,0.19739404,-0.80554211,-1.5915073,0.6173346,1.1296147,1.342393,-1.3822523,1.3014975,-1.1841284,0.68326652
173,173_3,173_4,0,negative,major=1|same=1,1,1,0.40943938,-0.3219904,-0.68814516,-0.5090692,-0.052216236,0.16032498,-0.046580382,-0.093726523,-0.1170065,0.022981994,-0.028892316,-0.43374264,0.31498423,-0.63677251,-0.6279543,0.62823159,1.9492873,-0.5063529,0.59753555,0.042021558,-0.86322314,-0.14566942,2.0829444,-1.3380151,0.25670004,1.7619879,-1.2379202,0.019748477,-0.027367482,0.87840545,0.94276488,-0.0027093356,-0.042866942,0.98559558,2.4629459,0.82134992,-1.2140663,-0.440714,-0.52176732,-1.5187743,1.078204,-1.0336143,1.1122152,0.012606456,1.2138665,1.218637,0.27483308,1.0839142,-0.61080992,-0.40689215,-0.75004333,-0.62698287,1.6623946,0.84455371,-0.31727836,0.42813757,0.43448028,1.2925459,-1.1955372,0.77949506,-0.68659019,-0.72100508,-1.783778,-0.79702711,-0.67524976,3.3300743,0.92429775,2.9771087,0.64538515,-1.0395473,-0.73573488,-0.21540491,-2.3330262,0.83041626,1.2944772,1.7166587,-2.003412,2.122371,-1.0356983,-0.35215914
173,173_4,173_5,0,negative,major=1|same=1,1,1,-0.32234359,-0.096171327,-0.0041051731,0.56056923,1.5313908,0.82466328,0.17771822,-0.089489885,-0.11422674,-0.36386597,-0.66836429,0.58573329,-0.07676103,-0.29312202,1.766703,-0.16122095,0.21124984,-0.34974271,0.2233227,0.023126895,-0.36722049,-0.085511006,-0.077047683,-0.43612558,0.21647157,-0.41755217,-0.33585835,-0.62309289,0.081044018,0.055537067,0.17685077,-0.12210539,-0.83583522,-1.6241081,0.14197822,-0.55553997,-0.34042293,-0.017493455,0.87927979,-0.23189901,0.28002265,0.072815649,-0.83444417,-0.13350774,0.8156653,1.2288572,-0.13260481,0.53376031,-0.6881941,-0.45363435,-0.74890167,-0.66671473,1.6433785,0.84797651,-0.42351171,0.58935761,0.90228391,1.0350857,-1.8307489,1.0586675,-0.51423448,-0.77003598,-1.8836044,-0.73621136,-0.56818956,3.132632,0.74087232,2.6555312,0.80299795,-1.0824484,-0.54503018,-0.25102368,-2.185374,0.93378562,1.0462198,1.5260491,-2.1379626,2.141762,-0.77964014,-0.25426602
173,173_5,173_6,0,negative,major=1|same=1,1,1,0.99325424,-0.50076956,0.55362689,3.5369074,7.5527864,3.7587717,1.1361399,-0.032541428,0.027555197,-0.15304105,-0.090016223,0.3524867,-0.0081952522,0.18935229,-0.033700198,-0.014082288,0.081866331,0.038790669,-0.0099734059,-0.051030334,-0.034627646,-0.12537949,0.031404924,-0.22546878,-0.28737894,-0.15363222,0.035236459,-0.12186191,0.12417201,-0.062238805,0.058796309,-0.13700765,-2.8160481,1.7130138,-1.5601859,-0.013392688,0.48338157,-1.280225,-1.7220473,0.34175307,1.1528614,0.42047587,0.94971675,0.19274022,1.1577791,-0.4330225,-2.2699969,0.50250381,0.14629346,0.17348514,-0.024679439,-0.63224041,0.7313695,0.7267915,0.11167461,0.1979294,-0.5242818,0.71302205,-0.7916398,1.5728157,-0.98361737,-0.71354246,-1.4687831,-0.96875179,0.94099575,1.7381965,-0.45741314,2.1563036,0.044296984,0.59059495,0.62211478,-0.83184677,-2.0346708,0.67187941,1.3824632,1.4388455,-2.0772715,0.58452731,0.34459969,-1.8539404
173,173_6,173_7,0,negative,major=1|same=1,1,1,0.99325424,-0.50076956,0.55362689,3.5369074,7.5527864,3.7587717,1.1361399,-0.032541428,0.027555197,-0.15304105,-0.090016223,0.3524867,-0.0081952522,0.18935229,-0.033700198,-0.014082288,0.081866331,0.038790669,-0.0099734059,-0.051030334,-0.034627646,-0.12537949,0.031404924,-0.22546878,-0.28737894,-0.15363222,0.035236459,-0.12186191,0.12417201,-0.062238805,0.058796309,-0.13700765,-2.6453204,0.74442065,-2.1026382,-0.55335867,2.1223161,-0.5162099,-0.68873608,1.2260058,1.1999509,-3.1078687,0.73508251,-1.5427353,2.4280019,1.5103908,1.7533525,-0.54929835,1.8793478,0.64218277,1.5305568,-0.95791149,0.4983153,-1.2224175,1.8234735,0.79734015,-1.3903191,1.023774,0.18809396,0.84056842,-0.47157663,1.1057191,-0.56915784,0.079137675,0.49132907,1.01149,-0.14477251,0.0079216566,-1.2291956,1.3381884,0.22423771,0.1731607,-2.6528683,0.18584506,0.74303615,2.2342741,-0.46381652,-0.64076942,1.1960055,-0.2496075
173,173_7,173_8,0,negative,major=1|same=1,1,1,-0.62489974,0.020544112,-0.071538351,-0.083005816,-0.037284661,-0.04687595,-0.18271406,-0.098896705,0.016642489,0.11237821,0.52501911,-0.97626632,-0.12449046,1.943066,0.40653369,-1.6947225,0.25644878,0.30599621,0.47327507,-0.16916949,-0.7342875,0.081453793,-0.21715595,0.35661682,-0.11378592,-0.05229171,-0.11385599,-0.078546695,-0.13906871,-0.26339105,0.23460789,-0.45401847,-1.4700148,-1.2160832,0.29285163,-0.36716309,0.30380479,-0.6329481,0.53586102,0.49543265,-0.86562711,-1.2057438,-1.7428577,0.31410083,0.51227266,0.28515923,-0.35006511,-0.057442311,0.06668815,-0.26217169,0.88680899,-0.61226267,0.050999887,0.10067345,0.070024624,-0.083704554,0.77444696,0.10752217,-1.7287524,0.82360721,-0.2876662,-0.017740451,-0.22505563,1.194235,-1.8348856,-0.10655896,0.68651879,1.8431784,-0.33155352,-0.44348857,1.7662302,0.39647534,-0.8531515,-0.193233,-0.030043,0.10948972,-0.67510003,0.11063766,0.11788101,-1.3128877
173,173_8,173_9,1,neutral,major=1|same=1,1,1,-0.77608472,0.028468162,-0.072356269,-0.13063166,-0.012398294,0.05489311,0.26734444,-0.031560112,0.024239436,0.0079097068,0.035227239,-0.082367659,0.49752393,-0.66348249,0.066587485,0.11985932,1.2663673,-0.31334388,0.34664834,1.711296,1.788519,13.461868,-8.3542538,-1.8546062,-1.8311725,4.4515748,-3.3517077,0.67112082,-1.6434431,0.50501931,0.33863714,0.024898676,-4.3445897,4.3448572,1.1671796,3.2612071,-0.01991065,4.0496087,1.1938865,0.63313729,-0.98069566,0.97682142,-4.1544943,4.6570921,-0.32142794,-2.2376571,2.4134548,-2.6560185,1.0528988,0.57559854,1.1690818,0.14446664,-0.7690292,-0.75259477,0.30814236,-0.56378889,-0.14600988,0.27960828,-0.37173235,0.75447184,-0.8103261,2.125705,1.0450492,0.95112091,-1.9577264,-0.6350742,-0.21178919,0.11383824,-0.59126616,-0.33399969,0.95810598,-1.0440911,0.58875561,0.2626445,0.14318466,0.96430266,0.75318134,-1.4164395,-0.31412214,0.18386173
173,173_9,173_10,1,neutral,major=1|same=0,1,0,-0.1501493,-0.072226018,-0.036864456,0.15187843,-0.010474331,-0.5939402,-0.68210471,-0.15000266,-0.20417741,-0.021992315,0.14634998,-1.0078417,0.11632672,-2.0407145,-0.71213675,0.35865414,1.6494977,-0.67796868,-0.43368939,0.071263865,-1.4380662,-0.22293921,-0.47993302,-0.45064864,1.5615089,-1.1672953,-0.83074951,-1.2107081,0.41337946,0.22685288,0.22680829,-0.66879797,-1.0740843,-1.06759,0.4119769,-0.23907334,0.012673339,-0.053413503,0.31859285,-0.21216276,-1.3155603,-0.74867761,-2.3555927,0.64436829,0.2596103,0.020230807,-0.35887653,-0.045575872,0.30844086,-0.080244251,1.396956,-0.22934833,-0.21876347,-0.061911888,0.012487631,-0.26716438,0.57995629,0.1963294,-1.6336209,0.76990634,-0.55055618,0.71784508,0.31908375,1.1910294,-1.5951918,-0.68925369,0.72253996,1.2219697,-0.14530978,-0.025646405,1.0111713,0.27416879,-0.33797991,0.11714687,-0.054861557,0.50125164,-0.20957392,-0.028648797,0.11338478,-1.0931743
173,173_10,173_11,0,negative,major=1|same=0,1,0,0.44138166,-0.26272696,0.32227832,1.274428,1.8345903,-0.12364794,1.7142906,-0.077895582,0.091186218,0.17308581,1.3284556,-0.34254336,1.4149786,1.8911813,0.57739443,-1.9155802,0.022435848,0.62738067,0.38437673,-0.20804252,-0.53800243,-0.24821387,0.13582981,1.6616644,-1.1091778,-0.33562109,-0.56592488,-0.30969524,-0.28624699,-0.48294458,2.8996654,-1.0407878,-0.4938038,-0.92608196,0.62691927,-0.12406028,-0.12147817,0.91899705,0.33070192,0.39162746,0.58530146,0.50064182,0.21691759,0.10671655,0.3804414,-0.03918238,-0.4923462,0.044368152,0.39836019,-0.24612328,-1.2397025,-1.1450872,0.86214286,-1.8194244,1.0302249,-0.50417882,0.6543045,-0.21536958,-0.91912687,1.5233976,-0.20140067,-1.4266921,-0.95998043,-1.1069613,-1.0992999,0.46560609,-0.27942362,1.8257552,-1.1784509,-0.52572107,0.090713546,1.2919592,-0.64528584,-0.4725174,-0.6265083,-0.63986206,-0.79760259,-0.20942491,0.13113165,-1.143281
173,173_11,173_12,0,negative,major=1|same=1,1,1,1.3174576,-0.49030828,0.4429538,4.3121829,-0.80274832,3.48141,0.20558603,-0.065129675,0.090821527,0.2960802,0.50935394,-1.2028222,-0.27963567,2.4432838,0.59385282,-2.4851799,1.39946,-0.10233818,0.93975657,-0.20317598,-0.79324651,-0.41128919,0.043881584,0.94752908,-0.4633953,-0.0021174725,-0.91609621,-0.23776452,0.65705878,-0.45132777,-1.4181859,0.69272441,-0.38741171,0.23072025,1.6408883,1.6944901,-0.38330024,0.19286546,0.53439999,-1.6607223,1.3545812,0.030728117,0.52368593,0.034920119,0.774167,1.1612333,0.22702715,0.17694908,1.186105,0.33097452,1.5915413,0.029170645,-0.24459958,-0.88484758,-0.14556666,-0.65946138,0.52867997,0.44597173,-2.5570462,1.5572052,-0.62932998,0.55147761,-0.65133429,0.72387749,-0.84269071,0.058231197,-0.38298732,1.3844972,-0.70062989,0.88870752,1.3154383,1.0520245,-0.79898876,0.5101189,0.40254447,0.067494035,-0.71821976,1.2464002,0.50733411,-1.0463507
173,173_12,173_13,0,negative,major=1|same=1,1,1,-0.16323373,-0.067013077,-0.011453688,0.26344076,-0.12098971,-0.4145253,-0.58170885,-0.13542455,0.14382055,0.50112557,1.0643569,-2.3946629,-0.14199094,3.689888,0.90475035,-4.031642,2.5725999,-0.3726449,1.5388734,-0.3389841,-1.3295654,-0.43486026,-0.19864263,2.0448573,-0.81522828,-0.40176123,-1.9466883,-0.27286914,1.1552418,-0.68915731,-2.1825941,1.26131,-0.63739854,0.23578265,1.196422,0.0010113916,-3.374598,-0.97694749,0.84742558,-0.6438272,-0.17913826,-1.6411483,-0.22092661,0.52486092,-0.55630195,1.1429893,1.3032995,0.89207208,1.6166401,0.21627839,1.3000664,0.20846555,-0.23168202,-0.87330264,-0.57086825,-0.32912865,0.18973739,0.53936499,-1.8197731,1.1836016,-0.43318024,0.43566924,-0.42934829,0.95532179,-0.98156899,-0.70735824,-1.0434905,0.51190662,-0.10631014,0.88696551,1.7284198,0.039831307,0.68521309,0.54754752,0.43902159,-0.53240979,0.097820297,0.9627406,0.70285034,-0.56222343
173,173_13,173_14,0,negative,major=1|same=1,1,1,0.053183202,-0.095845208,-0.085821189,0.22293368,-0.018467899,-0.82473874,-0.99151659,-0.16007346,-0.31529471,-1.0536284,-1.478875,1.0139775,0.40487972,-0.54336953,-1.4302505,-1.2115773,3.0823457,-0.83546537,0.4172737,-0.0020473937,0.63707888,0.64739388,1.3710979,-0.38250497,-1.3499879,-0.87700015,1.6926564,0.32662675,-0.19535522,-0.0500829,0.59075052,-0.44648492,-0.28556913,-0.097078182,0.85790145,0.14763695,-1.6449811,0.32760778,-0.78008473,1.1022905,0.44548836,-0.86220568,-0.52217764,0.00040316541,-0.18093455,0.54538226,-0.080537498,-0.8240155,1.485647,-0.29655766,1.5237817,0.47372478,0.48108494,-1.2101787,-0.5747447,-0.63853884,1.5947665,-0.58312464,-1.2682422,2.096626,-0.64174819,0.7562179,0.24582219,0.74169648,-1.8565972,-0.8075282,0.21422236,1.1542941,-0.27853543,0.32961312,0.37616864,0.58499426,-1.3246999,0.9078508,0.15987337,0.44596288,0.73551893,1.0267833,0.32939819,-0.65375489
173,173_14,173_15,2,positive,major=1|same=1,1,1,-0.058200877,-0.069983795,-0.045002069,0.19592357,0.0083939852,-0.72810221,-0.81066513,-0.15004103,-0.31363475,0.46631715,-0.23014106,-0.32205591,-0.086587355,-0.52005708,-0.29542464,0.052276157,-1.0355877,-0.34470913,-1.3519099,-0.61973888,1.2374831,-0.71105784,-0.47100922,0.3277863,-0.8356021,0.16470833,-0.11910879,-1.3391739,-0.68025947,1.4477882,-0.23977344,-0.030800944,-0.40130621,-0.078621209,2.2524385,0.14980744,-1.0822731,-1.038736,-0.503892,0.19941233,-1.1807073,0.17628394,-1.9389319,0.58691365,1.2077283,1.0862691,0.36767277,0.15982886,0.66059363,-0.26709467,0.28557697,-0.40126431,0.4574016,-1.0814931,0.036107469,-0.18688682,0.48984328,0.040461909,-1.365393,1.5982696,-0.51816499,-0.33420771,0.20902173,0.23013528,-1.6292089,-0.14742434,0.10729778,1.3567809,-0.72947365,0.5339219,0.2874302,0.13845918,-1.2297547,0.35286927,-0.077324554,0.18669775,-0.49085745,0.42829871,0.20183836,-0.8232668
173,173_15,173_16,0,negative,major=1|same=1,1,1,0.031667005,-0.10070025,-0.10188128,0.16458507,0.005853829,-0.66670084,-0.81920081,-0.15043457,-0.060475163,-0.54225278,1.0428139,0.87070096,-0.16159773,-0.58219355,-0.25897694,-0.27355233,-0.075484969,-0.1126926,-0.67570293,-0.18239352,0.92184067,-0.26525059,-0.35237518,0.34160605,-0.079544075,0.15961862,-0.21667562,-1.0306031,-1.3634861,-0.71909648,-1.5066353,-0.087122209,0.52738941,0.82040167,0.84809858,-0.0047125318,0.26087859,0.40292847,-0.094959453,-0.16581607,1.2028124,0.82185555,-0.92002207,0.24630132,0.78518915,2.3712823,0.29159462,0.57548231,0.69516563,0.27122509,1.1793098,-0.40999502,-0.076135054,-0.7575984,0.1296168,-0.63680732,0.87248719,-0.091208108,-2.9814906,0.740686,-0.5761748,0.16038918,-0.21914409,0.38418946,-0.82798272,-0.65888321,0.45505792,1.4663981,-0.47097582,-0.43355954,0.96880978,0.82342714,-1.2820559,0.277767,0.62056667,-0.37170485,-0.36094898,0.70826244,0.14578824,-0.22060868
173,173_16,173_17,1,neutral,major=1|same=1,1,1,-0.92587155,0.05592265,-0.11251375,-0.22688965,-0.0081966911,0.26685274,0.081722781,-0.085974649,-0.048301391,-0.071385056,-0.03342199,-0.038645875,-0.0034482258,-0.033401079,-0.032307923,0.0035129618,-0.075794764,0.11940189,-0.12641995,-0.074056186,-0.022792781,0.0043620071,0.067641258,-0.035563435,0.021348981,-0.11442936,0.19277762,-0.084132716,-0.20034206,0.29455197,0.032931682,-0.0078576887,1.1030753,-1.2525749,-1.1974473,-1.1147828,-0.76269877,-1.8583529,-1.1344264,-1.0496041,0.27603424,-1.1505129,-0.018195372,1.0599486,0.45978028,-0.10016651,-0.88915908,-1.0686563,1.2069759,0.2629742,0.99749136,-0.39232042,-0.13070589,-1.5695955,-0.32956281,-0.53465021,0.5374012,0.72177202,-2.0366409,2.0173967,-0.64557803,0.47019973,0.10682167,0.90258753,-1.3459384,-0.28288466,-0.028398955,1.4272908,-0.57085359,0.036079627,1.7573786,0.580755,-1.0709472,0.63855469,1.3369268,-0.39027566,-0.13484891,0.64902288,0.097170614,-0.50510287
173,173_17,173_18,1,neutral,major=1|same=0,1,0,-0.55191529,-0.0081874635,-0.11949427,-0.10112449,-0.00526916,-0.097673066,-0.24157844,-0.10109437,-0.10718938,-0.14159621,0.045107465,-0.40773034,0.082802728,-0.81815481,-0.23209806,-0.099379383,-0.63332534,0.784971,-0.5739969,0.18983574,-0.11511156,0.25062653,-0.092407309,0.50903535,-0.55072826,-0.94887841,-1.345938,-1.377218,-1.29096,-1.219277,-1.8972297,-0.05555347,0.78171855,0.06331715,0.59613627,-0.24310343,-1.6952491,0.31707576,-0.62782615,0.077770703,0.055432271,-0.087421834,0.21243253,-1.9186189,0.28400114,-0.64586806,-0.062571645,-1.0265354,1.02766,-0.14378099,0.89395881,-0.29871023,0.3441743,-0.50843453,-0.29291356,-0.4068484,0.89229894,0.0047970125,-1.0323569,1.5551395,-0.53036308,-0.30293018,0.63074785,1.4347563,-1.2947294,0.51056236,0.53583795,2.3332579,-0.48639923,1.0530269,0.78374344,0.0090824133,0.28757355,0.087623596,0.16727428,0.11274546,0.53758883,0.38553625,0.2930792,-1.5591002
174,174_0,174_1,1,neutral,major=1|same=0,1,0,-0.092517376,-0.11789569,0.050899267,1.0002102,-0.89633429,0.60972673,-0.26832071,-0.096211724,-0.091625109,-0.096948422,0.33346251,-0.75430298,-0.11875521,-0.90914667,-0.011179568,-0.02514738,-0.6574738,-0.33120796,-1.4999723,-0.16596341,-0.8012535,-0.07275755,-0.49849689,-1.1016459,-0.54864097,-0.78182352,1.2150398,-1.0014579,-0.12150777,4.8535867,0.28039196,0.70677143,-0.7621091,-0.24597478,-0.74712265,-1.441188,0.27150157,0.21818471,0.031380635,-0.039838839,-0.45700383,0.55633235,0.27777731,0.10307015,1.6765652,-0.50936234,-0.016862568,-0.33922717,-0.61605299,0.7614795,0.2990697,0.6116671,1.3395972,-0.63096672,0.088195279,-0.40097749,-0.34104136,0.81614631,-1.5474808,-0.47668055,-0.028345911,0.30405784,1.0855827,-1.5630798,1.0495263,0.81616741,-0.44233823,1.622725,1.050331,1.0840544,-0.24609524,0.80925828,-0.084567472,1.3245974,-1.1964653,1.0831554,0.42985293,0.25778136,0.79758018,-0.35568455
174,174_1,174_2,1,neutral,major=0|same=0,0,0,-0.5878998,-0.0090552652,-0.054558694,-0.083349623,-0.01016542,-0.10116711,-0.17420627,-0.10471568,-0.048949901,-0.026922861,0.31883857,-0.54110938,-0.083141968,-0.42042497,-0.090277724,-0.071867563,-0.26822269,0.036266115,-0.79870373,-0.053967644,-0.42367607,0.19819002,0.17308906,-0.092338882,-0.59619522,0.27527565,0.64321786,-0.11722478,-1.3543957,0.62317377,-1.4714961,1.588499,0.45348585,0.70067436,0.91230255,0.39175743,0.76714849,0.52043861,-0.43878955,1.3365026,-0.43572834,-0.13619162,0.15356472,-0.49047673,-0.18466406,-0.25777268,0.47229886,-0.13951638,0.57420975,-1.2385954,-0.16379438,0.48633105,1.2704955,-2.0982244,-2.8874898,-1.5989107,0.42188147,0.10268253,-0.76187646,0.57519925,1.0330474,0.25574037,-1.0307643,-1.6806351,-0.68858355,-0.11295268,-0.58505207,0.30195311,-1.5688834,-0.38069358,0.97101343,-0.95170486,-0.66957724,1.7920557,-1.6690127,1.5404743,0.21000627,-0.89062053,-0.17908758,0.71694982
174,174_2,174_3,1,neutral,major=1|same=1,1,1,0.044732053,-0.12557413,0.049635697,0.27186662,-0.084245943,-1.0798225,0.48141873,-0.15440191,-0.30910912,-0.9326098,-1.4414185,1.3092145,1.6000159,2.9585433,-2.4422848,2.044347,-1.002604,-2.1574042,0.16433069,-0.80142063,-1.3386467,0.31532723,-0.36560416,0.38563609,1.3485663,-0.36961251,-0.40028217,-0.36114955,-0.040653497,0.067398511,0.027424522,-0.23835658,-0.90734112,-0.2165515,2.1853065,-0.22111116,-0.32170674,0.48155147,-0.57972795,0.080194868,-0.1033983,-1.8181125,0.48553866,1.0806748,-0.75296432,0.57093918,0.86001402,0.17158706,-0.61029398,1.1635563,0.28500313,0.72335982,1.0264122,-0.020701626,0.1154764,-0.49069294,-0.36995214,0.29096639,-0.88125926,-0.068521552,0.29840213,-0.59336889,0.50380749,-0.99941939,0.90562105,1.6779716,-1.2352179,2.4571431,1.5332521,1.0743216,-1.2378682,1.3051511,-0.54869747,1.9604011,0.35653087,2.1480944,0.62255168,0.71742654,1.6849562,-0.13357916
174,174_3,174_4,0,negative,major=1|same=0,1,0,-0.97880232,0.066440031,-0.11384664,-0.27716431,-0.022968698,0.28698212,0.20839071,-0.056993607,-0.018651322,-0.017161714,0.039697506,0.00150117,0.096797258,0.082145892,0.17198233,-0.18447146,-0.22871456,-0.50565505,-0.16373879,0.76759022,0.58908296,-1.6590388,0.74895793,-1.0241144,-0.60828584,0.85406113,-0.16771841,2.2173059,0.64183748,3.477536,-8.0812531,-2.405457,0.70520276,-1.2296083,-1.3092991,-0.79934019,-0.75784063,-0.40590885,0.87969512,1.3873463,2.0974588,0.16873242,1.1800665,-0.4236424,-0.53874999,-0.4211162,0.61487162,0.65673274,-1.7762706,-0.78422868,1.3269911,1.1443594,-0.74697971,-0.43544635,-1.4452082,-0.07198745,-0.22090323,0.015857749,-0.030502638,-0.72452468,0.26948667,0.39773726,-0.6105662,0.73692036,-0.047150582,0.06987042,-0.87381214,0.549429,-1.1652513,-1.5555863,-0.16986206,-0.19791242,-0.080543488,0.85523862,-1.117679,0.39216825,-0.35823256,0.46679974,-1.2845953,-0.82396549
174,174_4,174_5,2,positive,major=1|same=0,1,0,-0.50437427,0.020703379,-0.056329429,-0.02740987,-0.032150302,-0.2189873,-0.26680243,4.2150683,0.12274055,0.10866504,0.48969644,-1.0134702,-0.13705325,1.884136,0.34553644,-1.6338615,0.19387285,0.40650427,0.35663629,-0.28344607,-0.69878531,-0.058922417,-0.16404095,0.74566901,-0.93085003,0.35291132,0.43003604,-0.09423054,-0.71512723,0.20108621,-0.64462423,-0.89270878,1.1156695,1.7106495,0.04645123,0.19916271,-0.30006182,0.18976146,-0.75046951,0.54659367,-0.3949329,-0.63468015,0.33353212,0.15683681,0.82802576,0.17599215,0.6834144,0.66424882,-0.52520919,0.17623203,0.11513486,1.2164968,0.063961446,0.64563191,-0.54919839,-0.026506973,-3.439641,0.56468266,0.54941601,2.2724764,-0.92095363,1.547928,0.11156129,0.76600826,1.3362204,-0.40961358,-0.26752719,-2.8049746,0.91513586,0.84081066,-1.7779768,-2.6658602,-2.3437376,-0.44362897,-3.1306593,0.26581204,-2.0438638,-0.48671672,1.696583,0.23566248
174,174_5,174_6,0,negative,major=1|same=0,1,0,-0.18509489,-0.081820711,0.032163352,0.12426984,-0.086674795,-0.84768826,0.90575117,2.8621049,-0.081786931,-0.42649734,-0.49852771,0.56397575,1.2750205,0.28972244,0.059826031,-0.19046935,0.59548777,-0.21022604,-0.089585252,-0.11391903,0.8961395,1.2523165,1.6306206,0.48778629,-0.36258692,-1.1560864,1.7560115,-0.14124511,0.29651999,-0.050827373,0.087025769,-0.055562176,0.030098846,-0.27010578,-0.24298973,0.72154665,-0.11103813,-0.049154289,0.54035908,1.8128893,-0.33390161,-0.69086653,-0.13343595,0.4618381,1.9684747,0.37043965,0.6637761,0.11423302,-1.538735,-0.81701249,1.1204464,-1.4388236,1.8025374,0.67115915,-0.10470759,0.5298118,-1.2540901,-1.6392764,-0.72998655,-1.4711076,-0.15317982,-0.75010568,-1.1980932,1.0518976,-2.3549743,0.64839023,-0.52733004,0.82215059,1.2119768,0.80529755,-0.61047071,-1.5783185,-1.8842474,3.2289507,-1.790349,2.0386569,-0.14991124,1.3155357,-1.8876809,0.48868281
174,174_6,174_7,1,neutral,major=1|same=0,1,0,0.079392202,-0.10463073,-0.060923021,0.24395669,-0.020958705,-0.76063848,-0.86815131,-0.18514982,1.5872101,-0.16861697,0.15950067,-0.23479165,-0.14517307,-0.73168886,-0.30646393,0.11570831,-0.81059176,-0.51754159,0.55105805,-0.43109813,3.4487045,-1.0562335,-0.28874663,1.6932741,0.58763123,1.2677393,-0.36557448,-1.2544959,0.78411597,-0.058656961,3.0193732,-0.89979541,-0.21151941,0.47070208,1.5561564,-0.67623252,0.18888244,0.09370251,-0.27754641,-0.09909793,-0.25193548,-0.85845369,-0.58268279,0.084322542,0.50647795,0.82650357,1.3037016,-0.66991806,0.23455465,-0.79896599,1.2039194,-0.5276764,-0.0082931388,1.0928034,0.72004145,1.3406886,-2.088208,-0.10686769,-0.55401552,0.68227911,0.57909459,-1.4959368,-1.7981664,1.7587333,-2.3710742,0.36241022,-0.83147722,-0.31523266,-0.056256045,2.1068637,-0.80660814,-1.2743298,-4.3291574,-3.7490516,-1.3907778,0.6882782,-0.8167935,-1.3042582,-0.37924996,-1.9146874
